amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	signature-confirmation-recommended 
003-4040564-8343425	003-4040564-8343425	2023-02-13T06:49:27+00:00	2023-02-15T02:26:16+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_2	Shipped	1	USD	84.23	7.9							HILLSBOROUGH	CA	94010-6313	US		FALSE			FALSE
002-3258003-0444243	002-3258003-0444243	2023-02-13T03:41:56+00:00	2023-02-13T20:06:49+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	84.23	6.95							AUSTIN	TX	78729-8078	US		FALSE			FALSE
000-0358233-8054668	000-0358233-8054668	2023-02-13T03:27:59+00:00	2023-02-14T06:00:58+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	96.35	5.78							CHELSEA	MI	48118-9004	US		FALSE			FALSE
002-0508064-0604620	002-0508064-0604620	2023-02-13T02:02:11+00:00	2023-02-13T10:24:14+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	158.19	14.24							KENILWORTH	IL	60043-1213	US		FALSE			FALSE
004-6060500-3393005	004-6060500-3393005	2023-02-13T01:03:34+00:00	2023-02-16T17:54:09+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	318.14	8.95							SHELBURNE FALLS	MA	01370-9679	US		FALSE			FALSE
002-4366096-0006205	002-4366096-0006205	2023-02-12T23:49:07+00:00	2023-02-14T06:38:31+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	108.47	8.41							COSTA MESA	CA	92627-2134	US		FALSE			FALSE
002-0848826-0050468	002-0848826-0050468	2023-02-12T23:32:35+00:00	2023-02-15T22:52:45+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	108.47								WABAN	MA	02468-1701	US		FALSE			FALSE
003-4465004-3430420	003-4465004-3430420	2023-02-12T23:14:31+00:00	2023-02-13T04:56:54+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	96.35								SCHWENKSVILLE	PA	19473-2066	US		FALSE			FALSE
004-9832904-3852203	004-9832904-3852203	2023-02-12T22:35:09+00:00	2023-02-13T18:40:57+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	74.66	6.16							AUSTIN	TX	78735-5407	US		FALSE			FALSE
004-4239539-4833002	004-4239539-4833002	2023-02-12T22:18:16+00:00	2023-02-16T03:17:06+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	29.95	2.17							Shafter	California	93263	US		FALSE			FALSE
000-5236824-8333039	000-5236824-8333039	2023-02-12T21:34:14+00:00	2023-02-14T09:12:21+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_1	Shipped	1	USD	29.95	2.24	7.08					7.08	KANSAS CITY	MO	64134-1644	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	FALSE			FALSE
004-9009593-5860025	004-9009593-5860025	2023-02-12T20:17:45+00:00	2023-02-13T08:17:33+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	348.44	20.91							WASHINGTON	DC	20010-2346	US		FALSE			FALSE
002-0363545-0968256	002-0363545-0968256	2023-02-12T20:16:41+00:00	2023-02-13T21:04:25+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	155.93								NEWTON	MA	02465-1418	US		FALSE			FALSE
002-2834803-0343433	002-2834803-0343433	2023-02-12T19:11:50+00:00	2023-02-15T15:30:23+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	169.07	13.95							HOUSTON	TX	77056-2027	US		FALSE			FALSE
003-0092904-0359408	003-0092904-0359408	2023-02-12T18:53:40+00:00	2023-02-13T17:33:15+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	120.59	8.74							GRANITE BAY	CA	95746-7120	US		FALSE			FALSE
002-3339098-5445050	002-3339098-5445050	2023-02-12T17:46:03+00:00	2023-02-15T15:29:34+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	84.23								WILMINGTON	DE	19804-1258	US		FALSE			FALSE
002-3339098-5445050	002-3339098-5445050	2023-02-12T17:46:03+00:00	2023-02-15T15:29:34+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	84.23								WILMINGTON	DE	19804-1258	US		FALSE			FALSE
002-3339098-5445050	002-3339098-5445050	2023-02-12T17:46:03+00:00	2023-02-15T15:29:34+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	84.23								WILMINGTON	DE	19804-1258	US		FALSE			FALSE
002-3339098-5445050	002-3339098-5445050	2023-02-12T17:46:03+00:00	2023-02-15T15:29:34+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	84.23								WILMINGTON	DE	19804-1258	US		FALSE			FALSE
004-0300039-0229004	004-0300039-0229004	2023-02-12T17:31:15+00:00	2023-02-12T17:31:53+00:00	Cancelled	Amazon	Amazon.com			Standard	REDACTED_2	Cancelled	0										NEW YORK	NY	10011-1115	US		FALSE			FALSE
000-4353082-8529039	000-4353082-8529039	2023-02-12T17:26:30+00:00	2023-02-13T20:07:57+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	108.47	8.95							DALLAS	TX	75230-2956	US		FALSE			FALSE
004-3002230-4658629	004-3002230-4658629	2023-02-12T16:54:26+00:00	2023-02-13T05:05:06+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	155.93	13.64							PLACENTIA	CA	92870-2626	US		FALSE			FALSE
003-8335963-4023400	003-8335963-4023400	2023-02-12T16:48:25+00:00	2023-02-22T22:25:27+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_1	Shipped	1	USD	111	5.55							JUNEAU	AK	99801-7628	US		FALSE			FALSE
000-3332934-9609853	000-3332934-9609853	2023-02-12T16:46:05+00:00	2023-02-13T19:24:22+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	108.47	9.56							DENVER	CO	80212-2131	US		FALSE			FALSE
002-0834894-9250654	002-0834894-9250654	2023-02-12T16:21:38+00:00	2023-02-14T00:51:22+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	51.89	2.4							MASSAPEQUA PARK	NY	11762-3149	US		FALSE			FALSE
000-9922836-5006632	000-9922836-5006632	2023-02-12T15:49:08+00:00	2023-02-15T00:07:31+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	130.29								MONTCLAIR	NJ	07042-4381	US		FALSE			FALSE
003-9236490-3093029	003-9236490-3093029	2023-02-12T15:34:52+00:00	2023-02-14T23:38:52+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	29.95	2.02							MARION	NC	28752-4725	US		FALSE			FALSE
000-4390282-3303852	000-4390282-3303852	2023-02-12T15:06:49+00:00	2023-02-15T21:55:49+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	84.23	6.95							Dallas	TX	75225	US		FALSE			FALSE
002-3003203-3024200	002-3003203-3024200	2023-02-12T12:37:27+00:00	2023-02-13T22:28:12+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	229.67	16.08	8					8	Bismarck	ND	58501	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	FALSE			FALSE
004-4240943-8338660	004-4240943-8338660	2023-02-12T08:22:29+00:00	2023-02-12T23:17:02+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_1	Shipped	1	USD	182	14.11							SAN DIEGO	CA	92104-1074	US		FALSE			FALSE
002-0583455-6339409	002-0583455-6339409	2023-02-12T05:37:10+00:00	2023-02-13T19:11:57+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	333.29	15.7							KANEOHE	HI	96744-4650	US		FALSE			FALSE
004-5504526-9389049	004-5504526-9389049	2023-02-12T02:44:24+00:00	2023-02-14T16:27:22+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	318.14	25.45							PARKER	CO	80138-5713	US		FALSE			FALSE
003-3035503-0423460	003-3035503-0423460	2023-02-12T01:20:09+00:00	2023-02-12T08:16:24+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	96.35	8.49							DENVER	CO	80210-1910	US		FALSE			FALSE
002-0402083-3024244	002-0402083-3024244	2023-02-12T00:16:32+00:00	2023-02-12T19:15:28+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	229.67	17.8							ESCONDIDO	CA	92029	US		FALSE			FALSE
003-0636333-4824200	003-0636333-4824200	2023-02-12T00:15:15+00:00	2023-02-12T22:11:15+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	84.23	3.69							SCARSDALE	NY	10583-6321	US		FALSE			FALSE
002-5303535-4308600	002-5303535-4308600	2023-02-11T23:19:02+00:00	2023-02-12T22:57:31+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	29.95	2.85							Rolling Hills Estates	CA	90274-3421	US		FALSE			FALSE
000-0053245-0039443	000-0053245-0039443	2023-02-11T22:51:36+00:00	2023-02-12T05:36:12+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	84.23	3.69							WHITE PLAINS	NY	10605-3509	US		FALSE			FALSE
004-3363030-0498658	004-3363030-0498658	2023-02-11T22:18:56+00:00	2023-02-12T07:01:34+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	90.29								DEMAREST	NJ	07627-2604	US		FALSE			FALSE
002-2094538-9809835	002-2094538-9809835	2023-02-11T22:11:10+00:00	2023-02-13T22:30:03+00:00	Cancelled	Amazon	Amazon.com			Expedited	REDACTED_1	Cancelled	0										SANTA CRUZ	CA	95060-2842	US		FALSE			FALSE
002-2049025-5203048	002-2049025-5203048	2023-02-11T21:40:58+00:00	2023-02-18T02:23:12+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	90.29		6.37					6.37	WOODSIDE	NY	11377-5669	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	FALSE			FALSE
003-2836860-5500200	003-2836860-5500200	2023-02-11T20:16:37+00:00	2023-02-18T03:54:46+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	108.47								PINE BROOK	NJ	07058-9620	US		FALSE			FALSE
002-8556899-3282602	002-8556899-3282602	2023-02-11T20:14:09+00:00	2023-02-12T20:11:57+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	78.17	5.47							INDIANAPOLIS	IN	46239-9812	US		FALSE			FALSE
004-3320364-8006630	004-3320364-8006630	2023-02-11T19:08:25+00:00	2023-02-12T07:26:06+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	102.41	8.96							SANTA BARBARA	CA	93101-4921	US		FALSE			FALSE
003-8984246-9308606	003-8984246-9308606	2023-02-11T19:00:24+00:00	2023-02-12T22:13:18+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	160.64	10.84							HINCKLEY	OH	44233	US		FALSE			FALSE
004-3302334-3068223	004-3302334-3068223	2023-02-11T18:33:23+00:00	2023-02-13T06:11:59+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	318.14	20.04							SCOTTSDALE	AZ	85262-5844	US		FALSE			FALSE
000-6246339-8224234	000-6246339-8224234	2023-02-11T17:41:33+00:00	2023-02-15T05:21:49+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	108.47	6.51							VIRGINIA BEACH	VA	23452-6182	US		FALSE			FALSE
002-4030308-3884243	002-4030308-3884243	2023-02-11T17:17:50+00:00	2023-02-16T16:25:41+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	333.29	25	5.57					5.57	BLOOMINGDALE	IL	60108-1232	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	FALSE			FALSE
004-0853588-3003822	004-0853588-3003822	2023-02-11T16:38:55+00:00	2023-02-13T09:23:11+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_1	Shipped	1	USD	29.95	1.41							MILILANI	HI	96789-4909	US		FALSE			FALSE
004-6582369-8029860	004-6582369-8029860	2023-02-11T16:33:08+00:00	2023-02-12T15:18:22+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	108.47	10.17							WOODSIDE	CA	94062-1147	US		FALSE			FALSE
004-4309540-8699450	004-4309540-8699450	2023-02-11T16:14:32+00:00	2023-02-13T06:54:02+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	96.35								NASHUA	NH	03063-1204	US		FALSE			FALSE
002-0834039-0025003	002-0834039-0025003	2023-02-11T16:04:02+00:00	2023-02-12T09:58:31+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	96.35	5.78							MUSKEGON	MI	49445-2856	US		FALSE			FALSE
000-0532263-2600404	000-0532263-2600404	2023-02-11T13:57:08+00:00	2023-02-12T12:15:46+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	155.93	13.84							STATEN ISLAND	NY	10312-4219	US		FALSE			FALSE
000-3353004-2039463	000-3353004-2039463	2023-02-11T13:26:08+00:00	2023-02-12T08:13:34+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	29.95	1.75							RAYMORE	MO	64083-8263	US		FALSE			FALSE
004-6600545-2920229	004-6600545-2920229	2023-02-11T07:40:11+00:00	2023-02-15T20:00:05+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	211.49	16.39							CORONADO	CA	92118-1724	US		FALSE			FALSE
002-0236323-6653005	002-0236323-6653005	2023-02-11T05:48:34+00:00	2023-02-12T08:25:11+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	84.23	5.9							SANTA FE	NM	87505-9005	US		FALSE			FALSE
000-5898028-2389003	000-5898028-2389003	2023-02-11T05:09:30+00:00	2023-02-12T20:16:31+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	182	11.83							Orlando	FL	32824	US		TRUE			FALSE
004-4489502-4243466	004-4489502-4243466	2023-02-10T23:32:44+00:00	2023-02-11T16:53:26+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	29.95								Lynn	Ma	1905	US		FALSE			FALSE
000-4200380-4200020	000-4200380-4200020	2023-02-10T23:29:49+00:00	2023-02-11T20:10:27+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	29.95	2.47							WEBSTER	TX	77598-2580	US		FALSE			FALSE
000-3368528-6255403	000-3368528-6255403	2023-02-10T22:39:23+00:00	2023-02-12T16:07:18+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	108.47								BERWYN	PA	19312-1935	US		FALSE			FALSE
000-8485849-3024240	000-8485849-3024240	2023-02-10T22:12:55+00:00	2023-02-11T17:52:55+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	84.23	6.32							NEPTUNE BEACH	FL	32266-4918	US		FALSE			FALSE
003-5008636-8043436	003-5008636-8043436	2023-02-10T21:58:58+00:00	2023-02-14T05:09:50+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	318.14								SAINT PETER	MN	56082-1249	US		FALSE			FALSE
002-9448498-6303428	002-9448498-6303428	2023-02-10T21:37:13+00:00	2023-02-11T21:11:03+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	96.35								NEW YORK	NY	10128-1198	US		FALSE			FALSE
003-4432239-5500800	003-4432239-5500800	2023-02-10T20:38:03+00:00	2023-02-11T19:16:07+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	44.95	4.27							ALTADENA	CA	91001-3768	US		FALSE			FALSE
000-0349904-0336245	000-0349904-0336245	2023-02-10T20:20:44+00:00	2023-02-11T02:58:52+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	318.14	22.27							GAINESVILLE	GA	30504-5139	US		FALSE			FALSE
002-9603340-4093856	002-9603340-4093856	2023-02-10T20:10:03+00:00	2023-02-11T06:49:36+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	302.99	26.89							NEW YORK	NY	10025-6248	US		FALSE			FALSE
004-9406404-8620054	004-9406404-8620054	2023-02-10T19:45:24+00:00	2023-02-11T20:59:44+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	108.47								READING	MA	01867-1723	US		FALSE			FALSE
004-5028340-5060236	004-5028340-5060236	2023-02-10T19:43:52+00:00	2023-02-10T19:44:33+00:00	Cancelled	Amazon	Amazon.com			Expedited	REDACTED_2	Cancelled	0										READING	MA	01867-1723	US		FALSE			FALSE
000-3006003-4480244	000-3006003-4480244	2023-02-10T18:31:58+00:00	2023-02-11T19:37:11+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	229.67	17.8							Coto de Caza	CA	92679	US		FALSE			FALSE
000-3893040-9403406	000-3893040-9403406	2023-02-10T16:41:26+00:00	2023-02-11T08:10:59+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	13.99	0.84							SUFFOLK	VA	23438-9642	US		FALSE			FALSE
002-0954969-0590442	002-0954969-0590442	2023-02-10T14:56:22+00:00	2023-02-11T13:08:13+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	229.67	18.95							MCKINNEY	TX	75072-2740	US		FALSE			FALSE
003-3045043-5023436	003-3045043-5023436	2023-02-10T14:24:07+00:00	2023-02-11T04:41:55+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	0								GAINESVILLE	FLORIDA	32606-7146	US		FALSE			FALSE
004-9388693-3900866	004-9388693-3900866	2023-02-10T13:13:24+00:00	2023-02-11T12:51:41+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	120.59								Asbury	New Jersey	8802	US		FALSE			FALSE
000-0022829-0632220	000-0022829-0632220	2023-02-10T13:10:53+00:00	2023-02-16T21:40:23+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_1	Shipped	1	USD	44.95	2.47							ELLSWORTH	ME	04605-3800	US		FALSE			FALSE
002-3835069-0242655	002-3835069-0242655	2023-02-10T05:37:39+00:00	2023-02-11T09:45:32+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	58.97	3.51							SAINT CHARLES	MO	63304-7781	US		FALSE			FALSE
004-9568463-9830608	004-9568463-9830608	2023-02-10T05:20:27+00:00	2023-02-11T10:47:51+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	130.29	5.21							BROOMFIELD	CO	80023-3980	US		FALSE			FALSE
003-8908625-3682660	003-8908625-3682660	2023-02-10T02:53:10+00:00	2023-02-10T20:07:47+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	120.59	9.95							FLOWER MOUND	TX	75022-7883	US		FALSE			FALSE
000-5225033-3633833	000-5225033-3633833	2023-02-10T01:23:45+00:00	2023-02-28T16:06:03+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	108.47	8.41							SAN DIEGO	CA	92154-6220	US		FALSE			FALSE
003-0353039-5344253	003-0353039-5344253	2023-02-10T00:50:46+00:00	2023-02-11T09:37:49+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	84.23	5.05							BETHESDA	MD	20817-2102	US		FALSE			FALSE
000-8402230-5983402	000-8402230-5983402	2023-02-10T00:28:23+00:00	2023-02-11T21:32:57+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	318.14	29.43							KNOXVILLE	TN	37922-6546	US		FALSE			FALSE
000-8402230-5983402	000-8402230-5983402	2023-02-10T00:28:23+00:00	2023-02-11T21:32:57+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	108.47	10.03							KNOXVILLE	TN	37922-6546	US		FALSE			FALSE
004-8650346-0305432	004-8650346-0305432	2023-02-10T00:16:01+00:00	2023-02-11T18:08:22+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	74.66	5.23							MIAMI	FL	33143-6309	US		FALSE			FALSE
004-8650346-0305432	004-8650346-0305432	2023-02-10T00:16:01+00:00	2023-02-11T18:08:22+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	108.47	7.59							MIAMI	FL	33143-6309	US		FALSE			FALSE
004-5505333-4033004	004-5505333-4033004	2023-02-09T23:55:09+00:00	2023-02-10T14:39:12+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	69.47	5.59							SCOTTSDALE	AZ	85258-2094	US		FALSE			FALSE
004-2960850-3304605	004-2960850-3304605	2023-02-09T23:25:25+00:00	2023-02-10T05:41:32+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	53.89								lunenburg	MA	1462	US		FALSE			FALSE
004-9005203-5388203	004-9005203-5388203	2023-02-09T22:55:34+00:00	2023-02-11T05:27:35+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	44.95	2.7							LYNN	MI	48097-1011	US		FALSE			FALSE
002-5469208-0290453	002-5469208-0290453	2023-02-09T20:43:48+00:00	2023-02-15T21:39:24+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	102.41	9.63							VAIL	CO	81657-5049	US		FALSE			FALSE
004-6309225-5832200	004-6309225-5832200	2023-02-09T19:54:58+00:00	2023-02-10T19:34:03+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	29.95								PLAINFIELD	NEW JERSEY	07060-1262	US		FALSE			FALSE
004-3436829-3969054	004-3436829-3969054	2023-02-09T19:42:41+00:00	2023-02-13T22:42:41+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	84.23	6.95							South Padre Island	Texas	78597	US		FALSE			FALSE
000-4623983-6306609	000-4623983-6306609	2023-02-09T18:48:44+00:00	2023-02-10T08:45:24+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	209	13.59							MAITLAND	FL	32751-8651	US		FALSE			FALSE
003-9858860-5383400	003-9858860-5383400	2023-02-09T16:28:57+00:00	2023-02-12T22:21:28+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	370.32	25							HINCKLEY	OH	44233	US		FALSE			FALSE
002-2332303-8649800	002-2332303-8649800	2023-02-09T16:24:12+00:00	2023-02-10T17:59:49+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	93.59								NORWELL	MA	02061-1332	US		FALSE			FALSE
004-3090653-4654654	004-3090653-4654654	2023-02-09T15:41:27+00:00	2023-02-09T22:11:32+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	93.59								MANALAPAN	NJ	07726-9519	US		FALSE			FALSE
000-8302826-2860260	000-8302826-2860260	2023-02-09T15:36:23+00:00	2023-02-10T05:19:26+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	353.49	31.37							YONKERS	NEW YORK	10710-1004	US		FALSE			FALSE
000-3385989-3000039	000-3385989-3000039	2023-02-09T15:35:50+00:00	2023-02-10T09:43:45+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	44.95								BEAR	DE	19701-4874	US		FALSE			FALSE
004-0254438-5603830	004-0254438-5603830	2023-02-09T05:49:36+00:00	2023-02-10T20:06:54+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_1	Shipped	1	USD	29.95								ST AUGUSTINE	FL	32095-8263	US		TRUE			FALSE
004-9406683-0003848	004-9406683-0003848	2023-02-09T05:03:56+00:00	2023-02-09T20:03:07+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	2	USD	59.9	5.54							MADISON	TN	37115-6533	US		FALSE			FALSE
000-4688480-0585843	000-4688480-0585843	2023-02-09T03:51:29+00:00	2023-02-09T22:25:58+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	353.49	23.33							FREEBURG	IL	62243-2644	US		FALSE			FALSE
002-6048653-0049064	002-6048653-0049064	2023-02-09T03:29:39+00:00	2023-02-10T05:35:50+00:00	Shipped	Amazon	Amazon.com			NextDay	REDACTED_2	Shipped	1	USD	93.59	7.25							DEL MAR	CA	92014-3325	US		FALSE			FALSE
002-6048653-0049064	002-6048653-0049064	2023-02-09T03:29:39+00:00	2023-02-10T05:35:50+00:00	Shipped	Amazon	Amazon.com			NextDay	REDACTED_2	Shipped	1	USD	93.59	7.25							DEL MAR	CA	92014-3325	US		FALSE			FALSE
004-6883099-5048240	004-6883099-5048240	2023-02-09T03:15:35+00:00	2023-02-09T10:22:04+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	107.06								STATEN ISLAND	NY	10309-2205	US		FALSE			FALSE
004-2386966-9383423	004-2386966-9383423	2023-02-09T02:45:01+00:00	2023-02-09T10:04:35+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	127.26	11.14							Elma	NY	14059	US		FALSE			FALSE
004-6843302-0469042	004-6843302-0469042	2023-02-09T02:05:07+00:00	2023-02-12T05:42:08+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_1	Shipped	1	USD	27.95	1.68	1					1	Columbia	MD	21044	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	FALSE			FALSE
000-0266938-8098649	000-0266938-8098649	2023-02-09T02:01:12+00:00	2023-02-09T22:15:55+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	93.59	9.59							CHICAGO	IL	60647-4525	US		FALSE			FALSE
004-3309933-0532240	004-3309933-0532240	2023-02-09T02:00:50+00:00	2023-02-12T12:15:06+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	340.83	20.45							ANNAPOLIS	MD	21401-8703	US		FALSE			FALSE
003-0944233-6506660	003-0944233-6506660	2023-02-09T01:59:00+00:00	2023-02-09T17:33:30+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	120.52								PLYMOUTH MEETING	PA	19462-1274	US		FALSE			FALSE
